transaction_id,Prod1,Prod2,Prod3
110869,C,G,I
110870,D,F,H
110871,A,E,I
110872,A,F,I
110873,A,E,I
110874,D,G,H
110875,A,F,I
110876,D,F,I
110877,B,E,H
110878,C,G,I
110879,A,F,H
110880,D,E,I
110881,A,G,H
110882,B,G,I
110883,A,F,I
110884,B,E,I
110885,C,F,I
110886,C,E,I
110887,D,G,I
110888,D,G,I
110889,C,G,I
110890,B,G,H
110891,B,F,I
110892,B,F,H
110893,D,E,I
110894,A,F,H
110895,A,E,H
110896,B,G,H
110897,B,G,I
110898,B,G,H
110899,A,G,I
110900,C,E,I
110901,B,F,H
110902,A,E,I
110903,C,G,I
110904,B,G,I
110905,A,G,I
110906,B,G,H
110907,B,E,H
110908,D,F,H
110909,B,F,I
110910,B,G,I
110911,D,F,H
110912,C,G,I
110913,B,E,I
110914,D,F,I
110915,A,E,H
110916,C,F,H
110917,C,F,I
110918,D,E,I
110919,C,E,H
110920,C,F,H
110921,B,E,I
110922,C,E,I
110923,A,F,I
110924,B,F,I
110925,A,E,I
110926,C,F,H
110927,A,F,I
110928,A,F,H
110929,A,E,H
110930,D,G,H
110931,B,G,I
110932,D,F,I
110933,D,G,I
110934,B,E,H
110935,C,F,I
110936,C,E,I
110937,B,G,I
110938,B,G,H
110939,D,E,I
110940,C,F,I
110941,B,G,I
110942,B,G,I
110943,B,E,H
110944,B,E,H
110945,D,F,I
110946,C,E,H
110947,C,F,I
110948,D,E,I
110949,A,G,H
110950,A,F,H
110951,C,F,I
110952,C,E,I
110953,B,G,I
110954,B,G,H
110955,A,G,H
110956,C,E,H
110957,B,E,H
110958,A,E,H
110959,A,G,I
110960,A,E,I
110961,D,F,I
110962,B,G,H
110963,B,G,H
110964,D,E,I
110965,C,E,I
110966,C,F,H
110967,D,E,H
110968,D,F,I
110969,B,G,I
110970,D,E,I
110971,D,E,I
110972,B,G,H
110973,D,G,H
110974,B,F,I
110975,A,G,H
110976,B,F,H
110977,B,E,I
110978,A,E,H
110979,B,G,H
110980,A,E,I
110981,A,F,H
110982,B,F,H
110983,C,F,I
110984,C,G,H
110985,D,E,H
110986,D,G,H
110987,D,G,I
110988,B,F,H
110989,D,E,H
110990,C,G,I
110991,A,F,I
110992,C,F,I
110993,C,E,H
110994,D,E,H
110995,D,E,H
110996,A,E,I
110997,B,G,H
110998,B,E,H
110999,C,G,H
111000,D,E,I
111001,A,E,H
111002,A,F,H
111003,B,G,I
111004,D,F,H
111005,D,G,H
111006,B,G,I
111007,A,G,H
111008,C,E,H
111009,C,F,I
111010,B,G,I
111011,C,F,I
111012,A,E,I
111013,A,G,I
111014,D,E,H
111015,A,F,I
111016,C,E,I
111017,D,G,I
111018,A,G,I
111019,D,G,I
111020,D,E,H
111021,C,F,I
111022,B,F,H
111023,B,F,H
111024,B,G,H
111025,C,F,I
111026,D,G,I
111027,D,G,I
111028,D,E,I
111029,A,F,I
111030,A,F,H
111031,A,F,H
111032,B,G,H
111033,D,E,H
111034,D,F,H
111035,B,E,I
111036,A,G,I
111037,C,F,I
111038,C,F,I
111039,B,F,I
111040,A,F,I
111041,A,G,I
111042,A,E,I
111043,C,E,H
111044,B,F,H
111045,D,G,H
111046,B,F,H
111047,C,E,I
111048,B,E,I
111049,A,G,I
111050,A,E,I
111051,B,G,I
111052,C,F,I
111053,D,F,H
111054,B,F,H
111055,B,E,H
111056,B,G,I
111057,B,G,H
111058,B,F,I
111059,C,F,H
111060,C,F,H
111061,A,F,H
111062,D,E,I
111063,C,F,H
111064,A,E,I
111065,A,E,H
111066,B,F,H
111067,A,F,I
111068,B,F,I
111069,D,G,I
111070,B,F,H
111071,C,F,H
111072,D,E,I
111073,A,F,H
111074,C,E,I
111075,A,F,I
111076,C,F,I
111077,D,E,I
111078,C,G,H
111079,B,G,H
111080,B,G,I
111081,B,E,I
111082,B,G,I
111083,A,F,I
111084,D,F,H
111085,B,G,I
111086,C,F,I
111087,A,G,H
111088,C,F,H
111089,B,E,H
111090,C,G,I
111091,C,G,H
111092,C,E,I
111093,A,F,I
111094,D,F,H
111095,C,G,I
111096,D,F,I
111097,D,F,H
111098,A,E,I
111099,A,F,I
111100,C,E,H
111101,A,F,H
111102,A,F,H
111103,D,E,H
111104,C,F,H
111105,A,G,H
111106,A,E,I
111107,A,G,I
111108,A,G,H
111109,C,F,H
111110,A,G,H
111111,B,F,H
111112,C,E,H
111113,A,F,I
111114,B,F,H
111115,C,F,I
111116,D,E,H
111117,A,E,I
111118,B,G,H
111119,A,E,I
111120,A,E,I
111121,C,F,I
111122,A,G,H
111123,A,G,I
111124,A,G,H
111125,C,E,I
111126,B,E,H
111127,A,G,I
111128,A,F,H
111129,B,F,I
111130,C,E,I
111131,D,G,H
111132,A,E,H
111133,A,G,H
111134,C,F,I
111135,C,F,I
111136,B,F,H
111137,C,F,H
111138,A,G,H
111139,C,G,I
111140,A,F,I
111141,D,F,H
111142,B,G,I
111143,B,F,H
111144,D,G,I
111145,B,F,I
111146,B,G,H
111147,D,F,I
111148,C,E,H
111149,C,E,H
111150,C,G,H
111151,D,E,I
111152,D,E,H
111153,B,G,H
111154,B,G,I
111155,C,G,H
111156,B,G,H
111157,A,E,I
111158,A,E,I
111159,D,F,I
111160,D,E,I
111161,C,F,H
111162,B,F,H
111163,C,E,H
111164,D,G,H
111165,A,F,I
111166,B,G,I
111167,C,G,H
111168,C,F,I
111169,B,F,H
111170,C,G,I
111171,D,G,I
111172,C,G,I
111173,A,G,H
111174,C,G,H
111175,C,G,I
111176,A,G,H
111177,D,F,H
111178,D,G,I
111179,C,G,I
111180,D,G,H
111181,C,G,H
111182,D,G,H
111183,D,G,I
111184,D,G,I
111185,B,F,I
111186,A,G,H
111187,C,F,H
111188,D,F,H
111189,A,G,I
111190,B,E,H
111191,A,F,H
111192,C,F,H
111193,C,G,I
111194,B,E,I
111195,C,F,H
111196,D,G,H
111197,A,E,H
111198,A,G,I
111199,C,F,H
111200,B,G,H
111201,C,E,I
111202,C,G,H
111203,B,G,I
111204,C,F,I
111205,C,E,I
111206,A,F,H
111207,C,E,H
111208,D,G,H
111209,B,E,I
111210,A,G,I
111211,D,E,H
111212,B,G,I
111213,B,G,I
111214,D,E,H
111215,B,G,I
111216,B,F,H
111217,A,E,H
111218,B,G,H
111219,B,G,I
111220,A,G,H
111221,C,E,H
111222,D,E,I
111223,D,G,H
111224,C,E,I
111225,C,F,H
111226,C,G,I
111227,D,F,I
111228,A,G,H
111229,A,G,I
111230,D,E,I
111231,B,G,I
111232,C,E,I
111233,D,G,H
111234,D,G,I
111235,D,F,H
111236,C,F,H
111237,A,F,H
111238,C,F,H
111239,D,F,H
111240,C,G,H
111241,D,F,I
111242,D,G,H
111243,C,F,H
111244,B,G,I
111245,D,F,I
111246,B,F,H
111247,C,F,I
111248,A,E,H
111249,C,F,H
111250,A,E,I
111251,C,E,I
111252,D,G,I
111253,C,F,I
111254,D,G,H
111255,B,E,I
111256,B,E,H
111257,B,E,I
111258,B,F,I
111259,A,E,H
111260,B,F,I
111261,B,G,H
111262,A,F,H
111263,A,G,H
111264,A,E,I
111265,D,F,H
111266,D,F,I
111267,D,F,H
111268,B,E,H
111269,D,F,I
111270,C,E,H
111271,D,G,I
111272,C,E,H
111273,D,F,H
111274,A,F,I
111275,A,G,H
111276,C,G,H
111277,B,G,H
111278,B,F,I
111279,A,G,H
111280,A,E,H
111281,A,F,I
111282,B,E,H
111283,A,G,H
111284,B,G,I
111285,C,G,I
111286,C,E,H
111287,C,E,H
111288,D,G,I
111289,A,E,H
111290,C,G,H
111291,B,G,I
111292,A,F,H
111293,D,G,H
111294,B,F,I
111295,B,G,H
111296,A,G,I
111297,D,E,H
111298,D,G,I
111299,B,E,H
111300,A,G,I
111301,A,E,I
111302,A,G,I
111303,A,G,H
111304,A,G,H
111305,D,G,I
111306,C,F,I
111307,D,G,I
111308,D,G,I
111309,A,G,I
111310,A,F,I
111311,A,E,H
111312,D,E,H
111313,A,E,I
111314,A,F,H
111315,D,F,I
111316,D,G,I
111317,C,F,I
111318,A,G,I
111319,B,G,H
111320,A,F,H
111321,C,F,I
111322,A,G,H
111323,D,E,H
111324,D,E,I
111325,B,E,I
111326,C,G,H
111327,C,G,H
111328,C,E,I
111329,C,G,I
111330,D,E,I
111331,D,E,I
111332,D,F,I
111333,D,F,I
111334,C,G,H
111335,A,E,H
111336,C,F,H
111337,A,E,I
111338,B,F,I
111339,D,G,I
111340,B,F,I
111341,A,E,H
111342,D,G,I
111343,C,E,H
111344,C,E,I
111345,B,F,I
111346,A,F,I
111347,A,E,H
111348,B,F,H
111349,C,E,I
111350,D,F,I
111351,A,G,I
111352,A,E,I
111353,B,G,I
111354,C,E,I
111355,D,E,I
111356,C,F,H
111357,C,F,I
111358,D,F,I
111359,C,G,I
111360,D,E,H
111361,A,G,H
111362,A,G,I
111363,A,E,I
111364,B,F,I
111365,C,E,I
111366,A,F,H
111367,B,F,H
111368,A,G,H
111369,C,G,H
111370,A,E,H
111371,A,G,I
111372,B,G,H
111373,D,E,I
111374,D,G,H
111375,C,E,I
111376,D,E,I
111377,B,E,I
111378,C,G,I
111379,D,E,I
111380,D,E,I
111381,D,G,I
111382,B,E,I
111383,D,E,H
111384,A,G,I
111385,B,F,H
111386,B,G,H
111387,C,E,I
111388,C,E,H
111389,B,G,I
111390,B,F,I
111391,A,F,I
111392,A,G,H
111393,C,E,H
111394,D,G,I
111395,C,G,I
111396,A,F,I
111397,A,G,I
111398,D,E,H
111399,C,G,I
111400,A,E,H
111401,C,F,I
111402,D,F,I
111403,A,E,H
111404,A,F,H
111405,B,E,I
111406,B,G,I
111407,A,G,I
111408,D,G,H
111409,D,G,H
111410,A,G,I
111411,D,E,H
111412,B,G,H
111413,C,E,H
111414,B,E,H
111415,C,F,H
111416,D,E,H
111417,B,E,H
111418,A,E,H
111419,C,E,H
111420,D,E,H
111421,B,F,I
111422,B,G,H
111423,A,F,I
111424,B,G,I
111425,A,E,I
111426,D,E,I
111427,D,F,H
111428,C,F,I
111429,A,F,I
111430,A,G,H
111431,D,E,I
111432,B,F,I
111433,A,E,H
111434,C,F,I
111435,B,F,H
111436,D,E,I
111437,B,E,I
111438,D,F,I
111439,D,E,H
111440,D,E,I
111441,B,F,H
111442,D,E,H
111443,B,F,I
111444,C,F,I
111445,D,E,I
111446,D,F,I
111447,C,F,I
111448,C,E,I
111449,B,F,H
111450,A,G,H
111451,C,G,H
111452,B,E,I
111453,A,E,H
111454,C,E,I
111455,A,G,I
111456,C,G,H
111457,C,F,I
111458,A,F,I
111459,D,G,H
111460,A,G,H
111461,D,G,I
111462,B,F,H
111463,C,E,I
111464,D,E,I
111465,D,F,H
111466,D,E,H
111467,A,E,H
111468,D,E,I
111469,D,E,H
111470,D,G,H
111471,B,G,I
111472,A,G,H
111473,B,F,I
111474,B,E,H
111475,C,F,H
111476,B,F,I
111477,C,F,H
111478,B,F,H
111479,A,E,H
111480,C,E,I
111481,B,G,H
111482,A,E,H
111483,D,G,I
111484,D,G,I
111485,C,G,I
111486,C,F,H
111487,C,G,I
111488,D,G,I
111489,D,E,I
111490,D,E,H
111491,B,G,I
111492,D,F,I
111493,A,F,I
111494,B,F,I
111495,A,F,I
111496,B,F,I
111497,A,F,H
111498,D,G,H
111499,D,G,I
111500,D,G,I
111501,C,E,H
111502,D,G,I
111503,A,E,H
111504,D,G,I
111505,C,E,H
111506,D,F,H
111507,B,E,H
111508,C,F,H
111509,A,F,H
111510,A,E,I
111511,B,E,H
111512,B,G,H
111513,A,F,I
111514,A,E,H
111515,C,G,H
111516,C,G,I
111517,A,G,H
111518,A,F,I
111519,A,G,I
111520,B,F,I
111521,B,E,H
111522,C,E,H
111523,B,G,H
111524,C,G,I
111525,D,G,H
111526,B,G,H
111527,C,G,H
111528,D,E,H
111529,D,G,H
111530,A,F,I
111531,A,E,I
111532,B,F,I
111533,D,E,H
111534,B,E,I
111535,A,F,H
111536,C,G,H
111537,B,G,H
111538,A,E,I
111539,A,E,H
111540,B,G,I
111541,D,E,I
111542,A,F,H
111543,B,G,H
111544,D,F,I
111545,A,G,I
111546,A,F,I
111547,A,F,H
111548,B,E,H
111549,C,E,I
111550,C,E,I
111551,A,F,H
111552,C,G,H
111553,A,E,H
111554,C,E,H
111555,A,E,H
111556,C,F,H
111557,C,F,H
111558,A,F,I
111559,D,E,H
111560,D,E,H
111561,C,E,H
111562,A,G,H
111563,A,F,H
111564,D,E,I
111565,D,G,I
111566,D,E,I
111567,B,E,H
111568,C,E,H
111569,B,F,I
111570,A,G,H
111571,B,G,H
111572,A,F,I
111573,C,G,I
111574,A,G,I
111575,B,F,H
111576,D,E,H
111577,A,G,I
111578,A,F,H
111579,D,F,H
111580,C,E,H
111581,A,F,H
111582,A,G,H
111583,B,F,H
111584,B,F,H
111585,D,F,H
111586,A,G,I
111587,C,E,H
111588,A,G,H
111589,C,F,H
111590,A,F,I
111591,A,G,I
111592,C,E,I
111593,A,F,I
111594,A,E,H
111595,A,F,H
111596,C,G,I
111597,D,G,I
111598,C,G,I
111599,C,F,H
111600,A,F,I
111601,D,F,H
111602,D,E,I
111603,D,G,H
111604,B,G,H
111605,D,G,I
111606,A,F,H
111607,B,E,I
111608,D,F,I
111609,B,G,I
111610,D,G,I
111611,B,G,I
111612,A,E,H
111613,D,E,I
111614,D,G,I
111615,B,E,H
111616,B,E,I
111617,D,F,H
111618,D,E,I
111619,D,F,I
111620,D,F,H
111621,A,F,I
111622,D,E,I
111623,D,E,I
111624,A,G,H
111625,B,F,H
111626,D,E,H
111627,A,G,I
111628,C,E,H
111629,A,F,I
111630,C,G,H
111631,C,F,H
111632,A,E,I
111633,C,F,H
111634,C,G,H
111635,C,E,H
111636,A,F,H
111637,D,E,H
111638,D,E,H
111639,B,G,H
111640,D,G,I
111641,D,E,I
111642,C,F,H
111643,A,G,H
111644,C,E,I
111645,B,G,H
111646,D,E,I
111647,B,G,H
111648,B,F,H
111649,D,G,I
111650,B,F,I
111651,B,G,H
111652,D,F,I
111653,D,E,H
111654,B,G,H
111655,C,F,I
111656,D,E,I
111657,A,E,I
111658,D,E,I
111659,A,E,H
111660,A,G,H
111661,C,E,H
111662,D,E,I
111663,A,E,H
111664,C,E,H
111665,B,F,H
111666,C,G,H
111667,B,G,I
111668,C,F,H
111669,A,F,I
111670,D,F,H
111671,A,E,H
111672,C,G,I
111673,A,F,I
111674,D,E,I
111675,C,G,H
111676,B,E,I
111677,C,F,I
111678,A,G,H
111679,B,E,H
111680,C,E,H
111681,C,E,H
111682,A,E,I
111683,D,F,I
111684,D,F,H
111685,A,F,I
111686,B,E,I
111687,A,G,I
111688,C,G,I
111689,B,F,H
111690,B,G,I
111691,B,G,H
111692,A,E,H
111693,D,E,I
111694,D,G,H
111695,B,E,I
111696,A,G,H
111697,A,F,I
111698,D,G,H
111699,C,F,H
111700,A,E,I
111701,D,G,I
111702,B,E,I
111703,D,F,I
111704,B,F,H
111705,C,G,I
111706,C,G,I
111707,A,F,H
111708,A,E,I
111709,D,G,I
111710,A,F,H
111711,B,F,I
111712,B,F,H
111713,A,E,H
111714,B,F,I
111715,B,F,I
111716,C,E,H
111717,C,G,H
111718,A,E,H
111719,B,E,H
111720,C,G,H
111721,D,E,I
111722,D,F,H
111723,D,F,I
111724,D,F,H
111725,D,E,H
111726,D,F,I
111727,A,F,H
111728,D,E,H
111729,D,G,H
111730,A,F,H
111731,C,F,I
111732,D,F,I
111733,D,G,H
111734,C,E,I
111735,C,F,H
111736,B,F,I
111737,A,E,H
111738,A,G,I
111739,D,E,I
111740,C,E,I
111741,C,F,H
111742,D,F,I
111743,C,E,I
111744,A,E,H
111745,C,F,H
111746,B,G,H
111747,C,F,H
111748,D,G,I
111749,C,E,I
111750,D,E,I
111751,B,F,I
111752,C,E,H
111753,A,F,I
111754,A,G,H
111755,B,F,I
111756,D,G,I
111757,C,E,H
111758,A,E,H
111759,B,G,H
111760,B,F,H
111761,D,F,H
111762,A,G,I
111763,A,G,I
111764,D,G,I
111765,A,E,I
111766,B,F,I
111767,B,G,H
111768,C,G,H
111769,C,G,I
111770,D,E,H
111771,D,E,I
111772,B,F,I
111773,A,G,I
111774,A,E,I
111775,C,F,I
111776,D,G,H
111777,C,E,I
111778,D,G,H
111779,B,E,H
111780,A,G,I
111781,A,G,H
111782,B,F,H
111783,C,G,I
111784,A,F,H
111785,B,G,I
111786,B,G,H
111787,D,F,I
111788,D,G,H
111789,A,G,H
111790,B,E,I
111791,C,F,I
111792,D,F,I
111793,A,G,I
111794,D,F,I
111795,A,F,I
111796,B,G,H
111797,A,E,H
111798,D,G,H
111799,B,G,I
111800,D,E,I
111801,C,F,H
111802,A,G,H
111803,A,E,I
111804,B,G,H
111805,A,E,H
111806,C,F,I
111807,B,E,H
111808,B,G,I
111809,B,E,I
111810,D,F,I
111811,A,E,I
111812,B,F,I
111813,A,F,H
111814,B,F,H
111815,D,G,I
111816,C,E,I
111817,D,G,I
111818,A,F,H
111819,C,E,I
111820,C,F,H
111821,A,E,H
111822,D,E,H
111823,C,F,I
111824,C,G,H
111825,D,F,I
111826,D,G,I
111827,A,F,I
111828,D,E,I
111829,C,E,H
111830,D,F,H
111831,A,G,H
111832,D,G,H
111833,B,F,H
111834,C,F,H
111835,A,G,H
111836,A,E,H
111837,B,F,H
111838,C,F,H
111839,A,G,I
111840,B,F,H
111841,B,G,H
111842,A,E,H
111843,C,G,H
111844,B,G,H
111845,C,E,I
111846,A,G,H
111847,C,F,I
111848,D,G,H
111849,C,E,I
111850,C,G,I
111851,D,E,I
111852,A,E,H
111853,A,F,H
111854,B,E,I
111855,C,E,I
111856,B,E,H
111857,D,E,H
111858,B,F,I
111859,B,E,I
111860,B,E,I
111861,A,G,H
111862,B,F,H
111863,A,E,H
111864,B,F,I
111865,C,G,H
111866,C,G,I
111867,D,G,I
111868,D,G,H
111869,A,F,I
111870,D,F,H
111871,A,E,H
111872,D,G,I
111873,D,E,I
111874,B,E,I
111875,B,E,H
111876,D,E,H
111877,A,G,I
111878,D,E,I
111879,A,F,H
111880,D,F,H
111881,C,E,I
111882,A,E,H
111883,C,E,I
111884,C,F,H
111885,B,G,I
111886,C,E,H
111887,D,G,H
111888,B,F,I
111889,D,E,I
111890,A,E,H
111891,C,G,H
111892,B,E,H
111893,C,G,I
111894,C,G,H
111895,A,F,H
111896,C,E,H
111897,C,G,I
111898,C,G,H
111899,D,E,I
111900,C,E,I
111901,C,E,I
111902,C,F,I
111903,B,G,I
111904,B,E,I
111905,A,G,I
111906,C,E,I
111907,A,F,H
111908,A,E,I
111909,C,E,I
111910,D,E,H
111911,A,E,H
111912,A,F,I
111913,D,E,I
111914,B,F,H
111915,D,E,I
111916,D,G,H
111917,A,G,H
111918,B,F,I
111919,C,G,I
111920,D,F,I
111921,B,F,H
111922,D,F,I
111923,D,E,I
111924,A,G,H
111925,B,G,H
111926,A,E,H
111927,A,G,I
111928,D,E,H
111929,B,G,I
111930,D,G,H
111931,C,G,H
111932,D,F,I
111933,B,E,I
111934,B,F,H
111935,A,E,H
111936,D,F,H
111937,B,F,H
111938,B,F,I
111939,B,E,I
111940,A,G,H
111941,D,E,H
111942,D,E,H
111943,C,E,H
111944,D,F,I
111945,C,G,H
111946,B,E,H
111947,D,G,I
111948,A,E,H
111949,A,G,H
111950,B,G,H
111951,A,E,I
111952,B,E,I
111953,B,F,H
111954,B,F,I
111955,C,F,I
111956,C,E,H
111957,C,F,H
111958,A,G,H
111959,C,E,I
111960,B,G,H
111961,C,F,I
111962,C,F,H
111963,C,G,H
111964,A,G,H
111965,D,E,H
111966,A,E,I
111967,D,G,I
111968,A,F,I
111969,B,E,I
111970,A,G,I
111971,D,G,H
111972,B,E,I
111973,D,F,I
111974,C,E,I
111975,C,E,I
111976,C,F,I
111977,C,F,H
111978,A,G,H
111979,B,E,H
111980,A,G,I
111981,A,G,I
111982,B,E,I
111983,D,G,H
111984,A,F,I
111985,C,G,H
111986,B,E,H
111987,A,G,H
111988,A,F,H
111989,B,G,I
111990,D,E,I
111991,A,E,I
111992,C,F,H
111993,A,F,H
111994,D,F,I
111995,B,G,H
111996,D,G,H
111997,C,E,H
111998,B,E,I
111999,A,F,H
112000,B,G,H
