Policy Number,Age,Age Band,Years of Driving Experience,Number of Vehicles,Gender,Gender Dummy,Married,Married Dummy,Vehicle Age,Vehicle Age Band,Fuel Type,Fuel Type Dummy,Losses,Count,Capped Losses
101602,18,16-25,0,3,F,0,Single,1,13,11+,P,0,219,1,219
161876,32,26-59,11,3,M,1,Married,0,7,10-Jun,P,0,356,1,356
163260,63,60+,42,3,F,0,Single,1,0,0-5,P,0,158,1,158
199975,50,26-59,31,3,F,0,Married,0,13,11+,P,0,338,1,338
130079,34,26-59,17,3,M,1,Single,1,13,11+,D,1,507,1,507
104344,60,60+,39,3,M,1,Married,0,6,10-Jun,P,0,117,1,117
129202,26,26-59,8,3,M,1,Married,0,7,10-Jun,P,0,373,1,373
130774,60,60+,43,3,F,0,Married,0,14,11+,P,0,82,1,82
195893,22,16-25,4,3,M,1,Married,0,11,11+,D,1,596,1,596
137168,22,16-25,4,3,F,0,Single,1,14,11+,P,0,317,1,317
137076,54,26-59,35,3,M,1,Single,1,0,0-5,D,1,948,1,948
165164,70,60+,49,3,F,0,Married,0,2,0-5,P,0,240,1,240
141653,23,16-25,5,3,M,1,Single,1,11,11+,D,1,552,1,552
131608,31,26-59,12,3,F,0,Single,1,10,10-Jun,P,0,359,1,359
103512,31,26-59,11,3,F,0,Married,0,9,10-Jun,P,0,330,1,330
108688,37,26-59,17,3,M,1,Married,0,15,11+,P,0,139,1,139
148563,46,26-59,29,3,F,0,Single,1,10,10-Jun,P,0,361,1,361
121254,40,26-59,19,3,M,1,Married,0,7,10-Jun,P,0,351,1,351
124480,18,16-25,0,3,F,0,Married,0,15,11+,P,0,198,1,198
131012,47,26-59,30,3,M,1,Married,0,10,10-Jun,P,0,340,1,340
117533,53,26-59,35,3,F,0,Single,1,5,0-5,D,1,607,1,607
176362,68,60+,49,3,M,1,Single,1,14,11+,P,0,131,1,131
109061,50,26-59,32,3,M,1,Single,1,11,11+,P,0,420,1,420
168038,36,26-59,15,3,F,0,Married,0,2,0-5,P,0,388,1,388
137893,69,60+,51,3,F,0,Single,1,6,10-Jun,P,0,358,1,358
128136,64,60+,46,3,F,0,Single,1,0,0-5,D,1,504,1,504
121931,54,26-59,33,3,F,0,Married,0,2,0-5,P,0,460,1,460
118408,54,26-59,35,3,M,1,Single,1,3,0-5,D,1,592,1,592
176702,47,26-59,27,3,M,1,Married,0,11,11+,P,0,166,1,166
163787,68,60+,48,3,M,1,Single,1,13,11+,P,0,242,1,242
117910,40,26-59,22,3,M,1,Single,1,12,11+,P,0,248,1,248
186962,35,26-59,14,3,M,1,Single,1,6,10-Jun,D,1,580,1,580
154508,25,16-25,8,3,F,0,Single,1,15,11+,P,0,356,1,356
125557,68,60+,49,3,M,1,Single,1,7,10-Jun,P,0,182,1,182
164971,64,60+,47,3,F,0,Single,1,10,10-Jun,P,0,327,1,327
135158,50,26-59,30,3,M,1,Single,1,9,10-Jun,P,0,381,1,381
189437,21,16-25,2,3,M,1,Married,0,12,11+,P,0,466,1,466
126826,67,60+,48,3,M,1,Single,1,9,10-Jun,P,0,359,1,359
177641,48,26-59,28,3,F,0,Single,1,2,0-5,D,1,523,1,523
195684,51,26-59,30,3,M,1,Married,0,11,11+,P,0,134,1,134
174935,66,60+,46,3,M,1,Single,1,9,10-Jun,P,0,45,1,45
156959,57,26-59,40,3,M,1,Single,1,11,11+,P,0,322,1,322
169129,70,60+,53,3,M,1,Single,1,1,0-5,P,0,63,1,63
177064,19,16-25,2,3,F,0,Single,1,11,11+,P,0,424,1,424
132571,54,26-59,36,3,F,0,Married,0,13,11+,P,0,202,1,202
173398,45,26-59,24,3,F,0,Single,1,0,0-5,D,1,624,1,624
186725,64,60+,45,3,M,1,Single,1,1,0-5,P,0,44,1,44
111874,33,26-59,14,3,F,0,Single,1,8,10-Jun,P,0,413,1,413
136023,24,16-25,6,3,M,1,Single,1,14,11+,P,0,411,1,411
146315,22,16-25,5,3,F,0,Married,0,10,10-Jun,P,0,428,1,428
170018,21,16-25,3,3,M,1,Married,0,12,11+,P,0,411,1,411
153371,32,26-59,13,3,M,1,Single,1,14,11+,P,0,265,1,265
174547,58,26-59,37,3,F,0,Married,0,3,0-5,D,1,651,1,651
107811,54,26-59,33,3,F,0,Married,0,10,10-Jun,P,0,323,1,323
126006,20,16-25,2,3,F,0,Single,1,14,11+,D,1,595,1,595
166779,17,16-25,0,3,F,0,Married,0,12,11+,P,0,235,1,235
114798,16,16-25,0,3,M,1,Married,0,14,11+,P,0,356,1,356
120901,60,60+,40,3,M,1,Single,1,12,11+,P,0,130,1,130
173558,61,60+,43,3,F,0,Married,0,2,0-5,P,0,159,1,159
128537,43,26-59,25,3,M,1,Single,1,8,10-Jun,P,0,345,1,345
101235,58,26-59,40,3,F,0,Single,1,15,11+,P,0,286,1,286
128873,62,60+,43,3,M,1,Single,1,12,11+,P,0,291,1,291
100019,57,26-59,37,3,M,1,Married,0,13,11+,P,0,280,1,280
192201,66,60+,46,3,M,1,Married,0,15,11+,P,0,31,1,31
118280,29,26-59,8,3,M,1,Married,0,4,0-5,D,1,790,1,790
158773,22,16-25,3,3,M,1,Married,0,14,11+,P,0,386,1,386
183203,70,60+,52,3,M,1,Married,0,8,10-Jun,P,0,217,1,217
130882,54,26-59,35,3,F,0,Single,1,14,11+,P,0,157,1,157
184764,31,26-59,11,3,F,0,Single,1,4,0-5,D,1,757,1,757
125217,25,16-25,8,3,M,1,Single,1,10,10-Jun,D,1,932,1,932
134779,62,60+,44,3,F,0,Single,1,7,10-Jun,P,0,238,1,238
185217,56,26-59,35,3,F,0,Married,0,8,10-Jun,P,0,330,1,330
190054,58,26-59,38,3,M,1,Single,1,2,0-5,D,1,899,1,899
176379,16,16-25,0,3,F,0,Married,0,13,11+,P,0,159,1,159
145853,22,16-25,5,3,M,1,Married,0,11,11+,D,1,600,1,600
189794,61,60+,40,3,M,1,Married,0,10,10-Jun,P,0,335,1,335
176502,27,26-59,10,3,F,0,Single,1,9,10-Jun,P,0,391,1,391
124596,38,26-59,21,3,M,1,Single,1,8,10-Jun,D,1,515,1,515
134902,36,26-59,15,3,F,0,Married,0,6,10-Jun,P,0,374,1,374
171070,62,60+,45,3,F,0,Married,0,15,11+,P,0,21,1,21
153707,37,26-59,18,3,M,1,Married,0,1,0-5,P,0,500,1,500
116503,52,26-59,35,3,M,1,Married,0,1,0-5,D,1,600,1,600
164331,61,60+,41,3,F,0,Single,1,4,0-5,P,0,186,1,186
112456,60,60+,40,3,M,1,Married,0,15,11+,P,0,40,1,40
108695,51,26-59,32,3,M,1,Married,0,4,0-5,D,1,669,1,669
151793,39,26-59,21,3,F,0,Married,0,8,10-Jun,P,0,342,1,342
131051,49,26-59,29,3,F,0,Married,0,9,10-Jun,P,0,344,1,344
165134,26,26-59,8,3,M,1,Married,0,6,10-Jun,P,0,370,1,370
107601,23,16-25,4,3,F,0,Single,1,6,10-Jun,D,1,617,1,617
161841,55,26-59,37,3,F,0,Married,0,4,0-5,D,1,754,1,754
103951,67,60+,50,3,F,0,Single,1,4,0-5,P,0,378,1,378
133232,40,26-59,20,3,M,1,Married,0,3,0-5,D,1,582,1,582
182720,33,26-59,14,3,M,1,Married,0,12,11+,P,0,179,1,179
176996,63,60+,45,3,F,0,Married,0,0,0-5,P,0,201,1,201
168472,49,26-59,32,3,F,0,Single,1,6,10-Jun,P,0,337,1,337
181754,23,16-25,5,3,M,1,Married,0,4,0-5,D,1,600,1,600
109311,38,26-59,19,3,M,1,Married,0,1,0-5,D,1,558,1,558
121472,64,60+,47,3,M,1,Single,1,13,11+,P,0,37,1,37
184311,17,16-25,0,3,M,1,Married,0,13,11+,P,0,418,1,418
179564,41,26-59,23,3,F,0,Married,0,2,0-5,P,0,498,1,498
198736,46,26-59,26,3,F,0,Single,1,5,0-5,D,1,633,1,633
176463,22,16-25,5,3,F,0,Single,1,12,11+,D,1,517,1,517
165436,16,16-25,0,3,M,1,Single,1,13,11+,D,1,641,1,641
162261,25,16-25,7,3,M,1,Married,0,11,11+,P,0,199,1,199
136479,24,16-25,5,3,F,0,Married,0,13,11+,P,0,122,1,122
130243,49,26-59,29,3,F,0,Single,1,2,0-5,D,1,650,1,650
143079,62,60+,44,3,M,1,Single,1,13,11+,P,0,124,1,124
169850,16,16-25,0,3,M,1,Married,0,3,0-5,D,1,1480,1,1200
169734,69,60+,49,3,M,1,Married,0,8,10-Jun,P,0,133,1,133
152203,30,26-59,10,3,F,0,Single,1,6,10-Jun,P,0,416,1,416
191110,62,60+,41,3,F,0,Married,0,5,0-5,P,0,321,1,321
195430,31,26-59,13,3,M,1,Married,0,8,10-Jun,P,0,335,1,335
145588,26,26-59,5,3,M,1,Single,1,4,0-5,D,1,893,1,893
156187,25,16-25,8,3,M,1,Single,1,14,11+,P,0,481,1,481
198462,16,16-25,0,3,F,0,Married,0,4,0-5,D,1,789,1,789
155676,27,26-59,10,3,M,1,Married,0,4,0-5,D,1,628,1,628
177504,18,16-25,1,3,M,1,Single,1,14,11+,P,0,446,1,446
119398,70,60+,50,3,F,0,Single,1,5,0-5,P,0,75,1,75
145906,59,26-59,41,3,F,0,Married,0,5,0-5,D,1,531,1,531
195569,21,16-25,3,3,F,0,Married,0,9,10-Jun,P,0,369,1,369
147906,16,16-25,0,3,F,0,Single,1,8,10-Jun,D,1,625,1,625
166667,18,16-25,0,3,M,1,Single,1,6,10-Jun,D,1,743,1,743
110524,24,16-25,7,3,F,0,Married,0,13,11+,P,0,299,1,299
144256,18,16-25,0,3,F,0,Married,0,15,11+,P,0,289,1,289
189979,24,16-25,5,3,F,0,Single,1,14,11+,D,1,515,1,515
132475,50,26-59,30,3,M,1,Single,1,7,10-Jun,P,0,462,1,462
188424,23,16-25,5,3,M,1,Married,0,11,11+,D,1,613,1,613
180666,61,60+,40,3,F,0,Single,1,1,0-5,P,0,374,1,374
144030,24,16-25,6,3,M,1,Married,0,13,11+,D,1,618,1,618
129462,23,16-25,5,3,M,1,Married,0,14,11+,P,0,499,1,499
180828,63,60+,42,3,M,1,Single,1,4,0-5,P,0,384,1,384
155572,65,60+,44,3,M,1,Single,1,12,11+,P,0,159,1,159
139367,62,60+,41,3,F,0,Single,1,0,0-5,P,0,142,1,142
161680,36,26-59,17,3,F,0,Single,1,8,10-Jun,P,0,377,1,377
199093,45,26-59,28,3,F,0,Single,1,8,10-Jun,P,0,340,1,340
190839,35,26-59,17,3,F,0,Single,1,10,10-Jun,P,0,354,1,354
140426,47,26-59,27,3,M,1,Single,1,1,0-5,D,1,532,1,532
179605,18,16-25,0,3,F,0,Single,1,10,10-Jun,D,1,800,1,800
143557,33,26-59,12,3,M,1,Married,0,7,10-Jun,P,0,368,1,368
161489,22,16-25,4,3,F,0,Married,0,11,11+,P,0,356,1,356
153614,68,60+,48,3,F,0,Married,0,4,0-5,P,0,147,1,147
189378,21,16-25,3,3,M,1,Single,1,13,11+,D,1,529,1,529
112853,60,60+,43,3,F,0,Single,1,6,10-Jun,P,0,320,1,320
161816,21,16-25,4,3,M,1,Married,0,2,0-5,D,1,1023,1,1023
181344,30,26-59,13,3,F,0,Married,0,10,10-Jun,P,0,312,1,312
127828,22,16-25,3,3,F,0,Married,0,12,11+,P,0,313,1,313
134103,44,26-59,24,3,M,1,Married,0,1,0-5,P,0,414,1,414
162011,23,16-25,4,3,F,0,Married,0,6,10-Jun,P,0,329,1,329
198388,39,26-59,22,3,F,0,Married,0,4,0-5,D,1,566,1,566
165402,62,60+,44,3,F,0,Single,1,3,0-5,P,0,77,1,77
142054,23,16-25,5,3,M,1,Single,1,6,10-Jun,D,1,1069,1,1069
110585,63,60+,44,3,F,0,Single,1,3,0-5,P,0,67,1,67
135753,39,26-59,18,3,F,0,Married,0,3,0-5,P,0,401,1,401
142829,45,26-59,24,3,F,0,Married,0,0,0-5,D,1,576,1,576
118927,21,16-25,2,3,M,1,Married,0,13,11+,P,0,280,1,280
107433,57,26-59,40,3,F,0,Single,1,3,0-5,P,0,472,1,472
118003,40,26-59,22,3,F,0,Married,0,7,10-Jun,P,0,343,1,343
177448,60,60+,42,3,M,1,Single,1,9,10-Jun,P,0,42,1,42
173593,39,26-59,18,3,M,1,Married,0,7,10-Jun,P,0,408,1,408
159336,55,26-59,37,3,M,1,Married,0,15,11+,P,0,171,1,171
101552,43,26-59,25,3,M,1,Single,1,1,0-5,D,1,519,1,519
135042,22,16-25,3,3,M,1,Married,0,11,11+,P,0,356,1,356
111905,45,26-59,28,3,F,0,Single,1,10,10-Jun,P,0,376,1,376
190293,31,26-59,11,3,F,0,Married,0,8,10-Jun,P,0,308,1,308
123062,46,26-59,25,3,F,0,Single,1,6,10-Jun,P,0,424,1,424
158840,46,26-59,29,3,F,0,Single,1,13,11+,P,0,282,1,282
115439,18,16-25,0,3,M,1,Single,1,14,11+,D,1,695,1,695
117862,28,26-59,10,3,F,0,Married,0,4,0-5,P,0,323,1,323
187388,62,60+,43,3,F,0,Single,1,10,10-Jun,P,0,185,1,185
198195,20,16-25,1,3,F,0,Single,1,12,11+,P,0,271,1,271
182664,61,60+,42,3,F,0,Single,1,7,10-Jun,P,0,153,1,153
141866,20,16-25,1,3,M,1,Single,1,15,11+,P,0,497,1,497
180397,25,16-25,6,3,F,0,Married,0,14,11+,P,0,309,1,309
145434,23,16-25,6,3,F,0,Married,0,15,11+,P,0,157,1,157
169677,17,16-25,0,3,F,0,Married,0,13,11+,P,0,148,1,148
129783,57,26-59,36,3,M,1,Married,0,8,10-Jun,P,0,368,1,368
101747,40,26-59,20,3,M,1,Single,1,8,10-Jun,P,0,466,1,466
108401,65,60+,48,3,M,1,Single,1,8,10-Jun,P,0,178,1,178
170881,24,16-25,5,3,F,0,Single,1,14,11+,P,0,314,1,314
178285,42,26-59,24,3,F,0,Married,0,4,0-5,D,1,657,1,657
177474,29,26-59,9,3,M,1,Married,0,1,0-5,D,1,548,1,548
162664,68,60+,49,3,M,1,Single,1,11,11+,P,0,256,1,256
155509,55,26-59,35,3,F,0,Married,0,7,10-Jun,P,0,337,1,337
143525,20,16-25,1,3,M,1,Married,0,14,11+,P,0,446,1,446
159334,19,16-25,1,3,F,0,Single,1,12,11+,D,1,551,1,551
145650,20,16-25,3,3,F,0,Married,0,15,11+,P,0,272,1,272
103856,70,60+,52,3,F,0,Single,1,9,10-Jun,P,0,309,1,309
130984,47,26-59,28,3,F,0,Married,0,7,10-Jun,P,0,339,1,339
163348,63,60+,44,3,M,1,Married,0,8,10-Jun,P,0,357,1,357
137145,65,60+,47,3,M,1,Married,0,13,11+,P,0,17,1,17
185346,70,60+,53,3,M,1,Married,0,13,11+,P,0,198,1,198
142235,32,26-59,13,3,M,1,Single,1,7,10-Jun,P,0,445,1,445
140079,48,26-59,28,3,M,1,Single,1,9,10-Jun,D,1,527,1,527
188827,65,60+,46,3,F,0,Single,1,1,0-5,P,0,243,1,243
146695,24,16-25,5,3,F,0,Single,1,11,11+,D,1,504,1,504
119625,70,60+,53,3,F,0,Married,0,5,0-5,P,0,173,1,173
171291,16,16-25,0,3,M,1,Married,0,12,11+,P,0,339,1,339
183076,20,16-25,2,3,F,0,Single,1,14,11+,P,0,386,1,386
170877,41,26-59,21,3,F,0,Married,0,2,0-5,D,1,566,1,566
178221,68,60+,50,3,F,0,Married,0,12,11+,P,0,217,1,217
183121,45,26-59,24,3,M,1,Single,1,10,10-Jun,D,1,581,1,581
196888,61,60+,43,3,M,1,Married,0,3,0-5,D,1,520,1,520
167715,65,60+,46,3,M,1,Married,0,4,0-5,P,0,377,1,377
104352,52,26-59,34,3,F,0,Married,0,12,11+,P,0,269,1,269
156275,66,60+,48,3,M,1,Single,1,3,0-5,P,0,226,1,226
108002,59,26-59,41,3,F,0,Single,1,8,10-Jun,P,0,392,1,392
178552,64,60+,47,3,F,0,Single,1,10,10-Jun,P,0,112,1,112
136896,41,26-59,20,3,M,1,Married,0,13,11+,P,0,258,1,258
108019,67,60+,50,3,M,1,Single,1,7,10-Jun,P,0,196,1,196
149767,60,60+,40,3,M,1,Single,1,5,0-5,D,1,889,1,889
102408,62,60+,41,3,F,0,Single,1,3,0-5,P,0,451,1,451
131869,33,26-59,14,3,M,1,Single,1,11,11+,P,0,426,1,426
144856,45,26-59,26,3,F,0,Married,0,2,0-5,D,1,540,1,540
115547,50,26-59,30,3,F,0,Single,1,7,10-Jun,P,0,460,1,460
174803,69,60+,52,3,F,0,Married,0,0,0-5,P,0,251,1,251
123384,65,60+,47,3,M,1,Married,0,6,10-Jun,P,0,143,1,143
141619,21,16-25,4,3,M,1,Married,0,13,11+,P,0,403,1,403
128557,55,26-59,38,3,F,0,Single,1,0,0-5,P,0,472,1,472
185961,46,26-59,27,3,M,1,Married,0,0,0-5,D,1,643,1,643
146903,66,60+,46,3,F,0,Single,1,0,0-5,P,0,188,1,188
198044,58,26-59,40,3,M,1,Married,0,15,11+,P,0,138,1,138
113919,18,16-25,1,3,F,0,Single,1,7,10-Jun,D,1,745,1,745
174933,32,26-59,11,3,M,1,Married,0,11,11+,P,0,153,1,153
113585,27,26-59,8,3,F,0,Married,0,10,10-Jun,P,0,334,1,334
192731,39,26-59,19,3,M,1,Single,1,4,0-5,D,1,829,1,829
190123,37,26-59,17,3,M,1,Married,0,13,11+,P,0,317,1,317
189647,35,26-59,17,3,F,0,Married,0,3,0-5,D,1,649,1,649
154898,63,60+,43,3,M,1,Single,1,0,0-5,D,1,606,1,606
129142,52,26-59,35,3,F,0,Married,0,7,10-Jun,P,0,317,1,317
197913,61,60+,41,3,M,1,Single,1,0,0-5,P,0,196,1,196
100280,68,60+,48,3,M,1,Married,0,1,0-5,P,0,72,1,72
120120,48,26-59,31,3,F,0,Single,1,7,10-Jun,P,0,384,1,384
133716,61,60+,43,3,F,0,Single,1,7,10-Jun,P,0,81,1,81
163636,67,60+,46,3,M,1,Single,1,15,11+,P,0,325,1,325
183623,68,60+,49,3,M,1,Single,1,12,11+,P,0,30,1,30
110723,22,16-25,5,3,F,0,Married,0,6,10-Jun,P,0,392,1,392
120373,17,16-25,0,3,M,1,Single,1,6,10-Jun,D,1,1243,1,1200
105150,48,26-59,29,3,F,0,Single,1,1,0-5,D,1,947,1,947
177859,24,16-25,6,3,M,1,Single,1,15,11+,P,0,343,1,343
191134,69,60+,49,3,M,1,Single,1,7,10-Jun,P,0,343,1,343
134629,23,16-25,6,3,F,0,Married,0,9,10-Jun,P,0,498,1,498
186813,70,60+,50,3,M,1,Married,0,10,10-Jun,P,0,143,1,143
144697,42,26-59,25,3,F,0,Married,0,0,0-5,P,0,372,1,372
135433,61,60+,44,3,F,0,Married,0,15,11+,P,0,29,1,29
131916,54,26-59,36,3,M,1,Single,1,3,0-5,D,1,777,1,777
117569,35,26-59,16,3,F,0,Married,0,13,11+,P,0,131,1,131
159005,68,60+,51,3,M,1,Single,1,9,10-Jun,P,0,221,1,221
132533,63,60+,44,3,M,1,Married,0,7,10-Jun,P,0,59,1,59
123277,47,26-59,26,3,M,1,Married,0,10,10-Jun,P,0,349,1,349
190483,34,26-59,15,3,F,0,Single,1,10,10-Jun,P,0,407,1,407
116022,70,60+,52,3,F,0,Married,0,8,10-Jun,P,0,29,1,29
155386,16,16-25,0,3,F,0,Married,0,11,11+,P,0,334,1,334
154287,44,26-59,26,3,F,0,Married,0,6,10-Jun,P,0,322,1,322
136201,22,16-25,4,3,F,0,Single,1,10,10-Jun,D,1,729,1,729
136050,67,60+,48,3,M,1,Married,0,6,10-Jun,P,0,135,1,135
152332,48,26-59,28,3,M,1,Married,0,4,0-5,P,0,441,1,441
142257,17,16-25,0,3,M,1,Married,0,13,11+,P,0,426,1,426
181119,64,60+,45,3,F,0,Single,1,2,0-5,P,0,240,1,240
132978,47,26-59,26,3,F,0,Single,1,10,10-Jun,P,0,458,1,458
109481,44,26-59,26,3,M,1,Married,0,5,0-5,P,0,467,1,467
155546,58,26-59,39,3,F,0,Single,1,1,0-5,P,0,487,1,487
193575,38,26-59,20,3,F,0,Married,0,11,11+,P,0,265,1,265
194753,64,60+,43,3,F,0,Married,0,13,11+,P,0,24,1,24
108576,66,60+,45,3,F,0,Married,0,15,11+,P,0,175,1,175
136697,67,60+,48,3,M,1,Single,1,1,0-5,P,0,81,1,81
140959,62,60+,44,3,M,1,Single,1,1,0-5,D,1,699,1,699
154569,23,16-25,4,3,M,1,Single,1,12,11+,D,1,890,1,890
185668,16,16-25,0,3,F,0,Married,0,15,11+,P,0,409,1,409
100640,28,26-59,10,3,M,1,Married,0,14,11+,P,0,302,1,302
126989,66,60+,46,3,M,1,Single,1,14,11+,P,0,279,1,279
190369,24,16-25,7,3,F,0,Single,1,11,11+,P,0,312,1,312
123573,42,26-59,23,3,F,0,Married,0,15,11+,P,0,203,1,203
187247,21,16-25,2,3,F,0,Married,0,10,10-Jun,P,0,373,1,373
104415,60,60+,42,3,F,0,Single,1,10,10-Jun,P,0,100,1,100
185269,33,26-59,16,3,M,1,Married,0,14,11+,P,0,226,1,226
132369,23,16-25,6,3,F,0,Married,0,15,11+,P,0,254,1,254
192042,34,26-59,13,3,M,1,Single,1,8,10-Jun,D,1,505,1,505
156582,17,16-25,0,3,M,1,Single,1,15,11+,D,1,759,1,759
145084,54,26-59,37,3,M,1,Married,0,1,0-5,P,0,407,1,407
173811,19,16-25,1,3,M,1,Married,0,9,10-Jun,P,0,411,1,411
176073,25,16-25,6,3,F,0,Married,0,11,11+,P,0,394,1,394
133645,32,26-59,15,3,M,1,Single,1,10,10-Jun,P,0,491,1,491
146455,21,16-25,3,3,F,0,Married,0,8,10-Jun,P,0,314,1,314
153886,62,60+,43,3,M,1,Single,1,8,10-Jun,P,0,403,1,403
177031,68,60+,47,3,M,1,Married,0,15,11+,P,0,216,1,216
170873,27,26-59,9,3,F,0,Married,0,9,10-Jun,P,0,332,1,332
134377,62,60+,45,3,F,0,Single,1,8,10-Jun,P,0,364,1,364
174987,63,60+,46,3,M,1,Single,1,12,11+,P,0,172,1,172
105292,70,60+,51,3,F,0,Single,1,12,11+,P,0,87,1,87
156919,53,26-59,35,3,M,1,Single,1,14,11+,P,0,415,1,415
102159,62,60+,42,3,M,1,Single,1,8,10-Jun,P,0,109,1,109
102373,59,26-59,42,3,F,0,Married,0,8,10-Jun,P,0,329,1,329
180723,30,26-59,11,3,F,0,Married,0,10,10-Jun,P,0,325,1,325
142113,51,26-59,30,3,M,1,Married,0,11,11+,P,0,349,1,349
103362,28,26-59,10,3,M,1,Married,0,3,0-5,D,1,656,1,656
138992,20,16-25,2,3,M,1,Single,1,11,11+,D,1,1297,1,1200
102022,65,60+,45,3,M,1,Single,1,8,10-Jun,P,0,364,1,364
111377,66,60+,45,3,M,1,Married,0,7,10-Jun,P,0,35,1,35
155923,21,16-25,2,3,F,0,Single,1,8,10-Jun,D,1,716,1,716
134638,20,16-25,2,3,F,0,Single,1,10,10-Jun,D,1,682,1,682
101192,25,16-25,6,3,F,0,Married,0,10,10-Jun,P,0,402,1,402
129762,43,26-59,23,3,M,1,Single,1,11,11+,P,0,453,1,453
104758,30,26-59,11,3,M,1,Married,0,15,11+,P,0,381,1,381
169640,21,16-25,3,3,M,1,Married,0,15,11+,P,0,309,1,309
146103,18,16-25,0,3,M,1,Single,1,9,10-Jun,D,1,1114,1,1114
197622,35,26-59,16,3,F,0,Married,0,6,10-Jun,P,0,292,1,292
191987,25,16-25,8,3,M,1,Single,1,14,11+,D,1,1027,1,1027
114441,61,60+,41,3,M,1,Married,0,7,10-Jun,P,0,297,1,297
182952,47,26-59,26,3,F,0,Married,0,6,10-Jun,P,0,374,1,374
117215,21,16-25,2,3,F,0,Married,0,13,11+,P,0,319,1,319
101555,22,16-25,3,3,F,0,Married,0,2,0-5,P,0,363,1,363
183201,68,60+,48,3,M,1,Married,0,0,0-5,D,1,605,1,605
119337,54,26-59,35,3,F,0,Married,0,5,0-5,D,1,588,1,588
140942,19,16-25,0,3,M,1,Single,1,13,11+,P,0,482,1,482
181223,70,60+,50,3,F,0,Single,1,9,10-Jun,P,0,234,1,234
137617,57,26-59,39,3,F,0,Single,1,0,0-5,D,1,871,1,871
125336,20,16-25,2,3,F,0,Single,1,14,11+,P,0,358,1,358
184724,31,26-59,10,3,M,1,Single,1,6,10-Jun,P,0,426,1,426
184792,25,16-25,7,3,F,0,Married,0,13,11+,P,0,102,1,102
123908,26,26-59,5,3,F,0,Single,1,10,10-Jun,P,0,420,1,420
174311,67,60+,49,3,F,0,Single,1,1,0-5,P,0,325,1,325
184159,64,60+,45,3,M,1,Married,0,1,0-5,P,0,278,1,278
128481,25,16-25,6,3,F,0,Married,0,14,11+,P,0,145,1,145
107210,34,26-59,16,3,M,1,Married,0,7,10-Jun,P,0,375,1,375
177236,29,26-59,9,3,M,1,Married,0,14,11+,P,0,214,1,214
176558,63,60+,45,3,F,0,Married,0,6,10-Jun,P,0,224,1,224
140123,68,60+,47,3,M,1,Married,0,2,0-5,D,1,515,1,515
109880,48,26-59,27,3,F,0,Married,0,14,11+,P,0,239,1,239
160216,29,26-59,8,3,F,0,Married,0,12,11+,P,0,143,1,143
155234,46,26-59,29,3,F,0,Married,0,1,0-5,P,0,308,1,308
128643,34,26-59,17,3,M,1,Single,1,14,11+,P,0,353,1,353
106220,18,16-25,0,3,F,0,Single,1,12,11+,P,0,217,1,217
101440,26,26-59,6,3,F,0,Married,0,8,10-Jun,P,0,353,1,353
122035,28,26-59,7,3,F,0,Single,1,8,10-Jun,P,0,386,1,386
128931,22,16-25,5,3,F,0,Single,1,13,11+,P,0,273,1,273
106865,67,60+,50,3,M,1,Single,1,7,10-Jun,P,0,54,1,54
155175,21,16-25,2,3,M,1,Married,0,15,11+,P,0,497,1,497
106640,17,16-25,0,3,F,0,Single,1,10,10-Jun,D,1,916,1,916
142676,18,16-25,0,3,F,0,Married,0,14,11+,P,0,392,1,392
190698,34,26-59,15,3,F,0,Single,1,11,11+,P,0,421,1,421
190810,69,60+,49,3,M,1,Married,0,5,0-5,P,0,369,1,369
174078,16,16-25,0,3,M,1,Married,0,15,11+,P,0,191,1,191
110879,34,26-59,16,3,M,1,Married,0,6,10-Jun,P,0,363,1,363
133625,70,60+,52,3,F,0,Married,0,7,10-Jun,P,0,146,1,146
188574,32,26-59,13,3,M,1,Married,0,5,0-5,P,0,368,1,368
145674,63,60+,42,3,M,1,Single,1,12,11+,P,0,257,1,257
169635,36,26-59,15,3,M,1,Single,1,15,11+,P,0,382,1,382
151754,22,16-25,3,3,F,0,Married,0,15,11+,P,0,189,1,189
190463,17,16-25,0,3,M,1,Single,1,7,10-Jun,D,1,853,1,853
125997,34,26-59,14,3,M,1,Married,0,10,10-Jun,P,0,349,1,349
189034,53,26-59,36,3,F,0,Single,1,3,0-5,D,1,740,1,740
116966,18,16-25,1,3,F,0,Single,1,11,11+,D,1,675,1,675
150059,35,26-59,15,3,F,0,Married,0,2,0-5,D,1,503,1,503
120704,68,60+,51,3,M,1,Single,1,8,10-Jun,P,0,299,1,299
112974,68,60+,48,3,F,0,Single,1,0,0-5,D,1,744,1,744
139624,39,26-59,18,3,F,0,Single,1,8,10-Jun,P,0,447,1,447
194831,63,60+,45,3,F,0,Single,1,3,0-5,P,0,348,1,348
111639,18,16-25,1,3,M,1,Single,1,13,11+,P,0,420,1,420
147680,48,26-59,27,3,M,1,Single,1,9,10-Jun,P,0,432,1,432
165320,55,26-59,34,3,M,1,Married,0,8,10-Jun,P,0,379,1,379
145396,66,60+,47,3,F,0,Married,0,2,0-5,P,0,171,1,171
174789,17,16-25,0,3,M,1,Married,0,9,10-Jun,D,1,660,1,660
190808,19,16-25,1,3,F,0,Married,0,14,11+,P,0,264,1,264
155462,30,26-59,9,3,M,1,Married,0,0,0-5,P,0,392,1,392
